,id,construction_year,population,longitude,latitude,status_group,priority_scores
13580,68799,2008.0,60.0,37.45406596,-3.31357801,functional,0.048137056148453976
11976,51438,2008.0,60.0,37.22293208,-3.26435633,functional,0.048137056148453976
30827,46102,2008.0,60.0,37.50650933,-3.52896994,functional,0.048137056148453976
20918,20025,2008.0,60.0,34.60775974,-10.51554196,functional,0.048137056148453976
56824,2051,2008.0,60.0,34.86238849,-10.74969419,functional,0.048137056148453976
3294,50346,2008.0,60.0,36.11664869,-8.32734167,functional,0.048137056148453976
24140,8132,2008.0,60.0,37.45408309,-3.29705875,functional,0.048137056148453976
42392,35636,2008.0,60.0,34.660146000000005,-9.33403995,functional,0.048137056148453976
55776,51484,2008.0,60.0,34.71754067,-9.26986883,functional,0.048137056148453976
30727,43556,2008.0,60.0,34.60937621,-10.51437418,functional,0.048137056148453976
17505,19652,2008.0,60.0,36.05830247,-8.36597692,functional,0.048137056148453976
57892,72671,2008.0,60.0,37.81329549,-6.94950867,functional,0.048137056148453976
3392,18580,2008.0,60.0,35.0889259,-9.07496123,functional,0.048137056148453976
24359,17583,2008.0,60.0,34.92763157,-9.34286347,functional,0.048137056148453976
43002,45489,2008.0,60.0,36.8038344,-7.17732509,functional,0.048137056148453976
2656,2747,2008.0,60.0,37.22279863,-3.24383045,functional,0.048137056148453976
49905,54441,2008.0,60.0,38.61828634,-5.20132569,functional,0.048137056148453976
54596,71819,2008.0,60.0,37.22523636,-3.27486127,functional,0.048137056148453976
13459,68089,2008.0,60.0,37.97758594,-4.220875700000001,functional,0.048137056148453976
25471,58498,2008.0,60.0,37.2420352,-3.21348538,functional,0.048137056148453976
3857,39874,2008.0,60.0,37.51653433,-3.45103537,functional,0.048137056148453976
19456,6297,2008.0,60.0,37.46884157,-3.28222517,functional,0.048137056148453976
9537,39236,2008.0,60.0,34.88538041,-11.35500194,functional,0.048137056148453976
21380,61948,2008.0,60.0,34.35103596,-1.63293216,functional,0.048137056148453976
12950,8725,2008.0,60.0,37.44369216,-3.35805278,functional,0.048137056148453976
7487,65816,2008.0,60.0,35.03725788,-9.42814629,functional,0.048137056148453976
52781,29711,2008.0,60.0,34.71027872,-9.28803902,functional,0.048137056148453976
6678,3616,2008.0,60.0,35.08439441,-9.06570932,functional,0.048137056148453976
30783,65280,2008.0,60.0,37.22796299,-3.26780979,functional,0.048137056148453976
57497,24976,2008.0,60.0,37.4541675,-3.2917676,functional,0.048137056148453976
26297,47263,2008.0,60.0,37.22261415,-3.22508092,functional,0.048137056148453976
5106,1730,2008.0,60.0,34.713539700000005,-1.83714618,functional,0.048137056148453976
31063,60658,2008.0,60.0,34.65781215,-9.33628353,functional,0.048137056148453976
4811,16792,2008.0,60.0,37.31319106,-3.24373889,functional,0.048137056148453976
37778,50535,2008.0,60.0,31.23939998,-6.36838949,functional,0.048137056148453976
40392,5173,2008.0,60.0,37.31903191,-3.22387606,functional,0.048137056148453976
8742,5836,2008.0,60.0,36.79071228,-7.19498907,functional,0.048137056148453976
53186,3709,2008.0,60.0,34.92294812,-9.15541871,functional,0.048137056148453976
59133,13608,2008.0,60.0,37.46129133,-3.30169996,functional,0.048137056148453976
51726,57439,2008.0,60.0,38.9393603,-5.04080047,functional,0.048137056148453976
55039,63493,2008.0,60.0,37.3368435,-3.36928049,functional,0.048137056148453976
25162,71277,2008.0,60.0,36.79747221,-7.1909619000000005,functional,0.048137056148453976
10928,2558,2008.0,60.0,37.319043,-3.22005214,functional,0.048137056148453976
43659,28689,2008.0,60.0,37.45467444,-3.28305949,functional,0.048137056148453976
6087,43278,2008.0,60.0,37.22359663,-3.2783659,functional,0.048137056148453976
37748,58949,2008.0,60.0,34.662493700000006,-9.33180212,functional,0.048137056148453976
4614,32438,2008.0,60.0,37.313065,-3.26399759,functional,0.048137056148453976
52338,29230,2008.0,60.0,37.31575193,-3.24529422,functional,0.048137056148453976
538,52609,2008.0,60.0,37.31433292,-3.24970886,functional,0.048137056148453976
35003,44670,2008.0,60.0,37.31378038,-3.24280285,functional,0.048137056148453976
31634,15212,2008.0,60.0,37.31625419,-3.23865256,functional,0.048137056148453976
1691,59974,2008.0,60.0,34.60372408,-10.51420248,functional,0.048137056148453976
14573,66247,2008.0,60.0,37.43116392,-3.48160667,functional,0.048137056148453976
726,69883,2008.0,60.0,37.22321463,-3.27186256,functional,0.048137056148453976
29249,68351,2008.0,60.0,37.31770004,-3.24131135,functional,0.048137056148453976
28686,20901,2008.0,60.0,37.21619959,-3.27613729,functional,0.048137056148453976
23178,34453,2008.0,60.0,37.45182287,-3.29979682,functional,0.048137056148453976
53235,699,2008.0,60.0,37.44691837,-3.49596225,functional,0.048137056148453976
27968,25280,2008.0,60.0,37.21865510000001,-3.27703608,functional,0.048137056148453976
3019,38557,2008.0,60.0,34.92796205,-9.1549301,functional,0.048137056148453976
52164,11397,2008.0,60.0,38.80033971,-4.86789989,functional,0.048137056148453976
35151,45032,2008.0,60.0,39.03386668,-6.5784928,functional,0.048137056148453976
12249,20043,2008.0,60.0,34.66222918,-9.33639674,functional,0.048137056148453976
58723,67571,2008.0,60.0,37.45094384,-3.30628929,functional,0.048137056148453976
16134,54399,2008.0,60.0,37.42790409,-3.47416825,functional,0.048137056148453976
58703,26489,2008.0,60.0,37.32041575,-3.22486521,functional,0.048137056148453976
16164,8119,2008.0,60.0,37.45159279,-3.29697806,functional,0.048137056148453976
6010,44043,2008.0,60.0,37.22817915,-3.24965996,functional,0.048137056148453976
46095,48208,2008.0,59.0,36.88301068,-3.31812837,functional,0.04812066216832348
9188,37601,2008.0,59.0,36.90029753,-3.35291723,functional,0.04812066216832348
16748,30464,2008.0,58.0,34.60769755,-10.51327963,functional,0.04810426818819298
44538,28487,2008.0,56.0,34.67297016,-9.36778993,functional,0.04807148022793199
51233,42544,2008.0,56.0,39.20439372,-7.51104694,functional,0.04807148022793199
2067,3222,2008.0,56.0,37.33304985,-3.38006361,functional,0.04807148022793199
865,65995,2008.0,56.0,38.35898536,-11.24387948,functional,0.04807148022793199
3695,21463,2008.0,55.0,38.57155977,-4.90014684,functional,0.0480550862478015
36038,69745,2008.0,55.0,37.48843449,-3.30955846,functional,0.0480550862478015
6005,50935,2008.0,55.0,37.43658606,-3.48937519,functional,0.0480550862478015
46248,12144,2008.0,55.0,37.46705034,-3.28662264,functional,0.0480550862478015
47418,20997,2008.0,55.0,37.4350174,-3.48143539,functional,0.0480550862478015
25563,15501,2008.0,55.0,37.46425902,-3.34243236,functional,0.0480550862478015
56650,45962,2008.0,55.0,34.70680359,-9.28971132,functional,0.0480550862478015
10250,71586,2008.0,55.0,37.31327254,-3.24760598,functional,0.0480550862478015
25072,43340,2008.0,55.0,34.61052867,-10.51634899,functional,0.0480550862478015
32445,28481,2009.0,630.0,35.47538515,-8.05340296,functional,0.0480476625586858
5854,19070,2009.0,630.0,34.79304116,-4.20889175,functional,0.0480476625586858
6882,37499,2009.0,630.0,38.97584808,-6.80813175,functional,0.0480476625586858
58874,27538,2008.0,54.0,34.67464505,-9.13668052,functional,0.048038692267671
45940,44602,2008.0,53.0,34.67915999,-9.14491005,functional,0.0480222982875405
1697,23467,2008.0,53.0,34.67778538,-9.14182331,functional,0.0480222982875405
29390,24504,2008.0,53.0,37.34074749,-3.37751743,functional,0.0480222982875405
11364,73429,2008.0,52.0,34.68290188,-9.13441055,functional,0.04800590430741001
13175,67564,2008.0,52.0,37.33293989,-3.38257636,functional,0.04800590430741001
32824,42601,2008.0,50.0,34.92890195,-9.16286048,functional,0.047973116347149014
40,70238,2008.0,50.0,37.42002692,-3.47684942,functional,0.047973116347149014
18779,3061,2008.0,50.0,34.63986157,-9.54774527,functional,0.047973116347149014
45794,14508,2008.0,50.0,38.79674584,-4.85407625,functional,0.047973116347149014
54707,199,2008.0,50.0,34.346390500000005,-9.27955999,functional,0.047973116347149014
35615,2564,2008.0,50.0,39.01012375,-6.49504206,functional,0.047973116347149014
18546,37093,2008.0,50.0,35.09493465,-9.08312987,functional,0.047973116347149014
4199,54001,2008.0,50.0,37.43611257,-3.4949384,functional,0.047973116347149014
1358,21939,2008.0,50.0,35.08391965,-9.06812126,functional,0.047973116347149014
56629,53564,2008.0,50.0,35.09068261,-9.07721128,functional,0.047973116347149014
15067,66681,2008.0,50.0,34.60612531,-10.51363769,functional,0.047973116347149014
1609,64247,2008.0,50.0,37.45781477,-3.2980325,functional,0.047973116347149014
48692,27685,2008.0,50.0,34.92684624,-9.15645008,functional,0.047973116347149014
48650,48661,2008.0,50.0,34.64108119,-9.35648199,functional,0.047973116347149014
25,61136,2008.0,50.0,34.92959242,-9.15287185,functional,0.047973116347149014
19071,72489,2008.0,50.0,35.03211308,-9.43097113,functional,0.047973116347149014
41451,15413,2008.0,50.0,34.99044811,-8.8795237,functional,0.047973116347149014
12267,55148,2008.0,50.0,34.77579445,-9.39707362,functional,0.047973116347149014
44375,50066,2008.0,50.0,37.46486767,-3.31464391,functional,0.047973116347149014
37433,60396,2008.0,50.0,34.97292022,-11.00121184,functional,0.047973116347149014
1690,29073,2008.0,50.0,38.79920991,-4.86811138,functional,0.047973116347149014
57046,36059,2008.0,50.0,39.11924242,-10.85052145,functional,0.047973116347149014
19138,58241,2008.0,50.0,37.43427736,-3.4781225,functional,0.047973116347149014
31166,45910,2008.0,50.0,34.988023,-8.88221077,functional,0.047973116347149014
12787,28484,2008.0,50.0,35.84400646,-7.65663206,functional,0.047973116347149014
58576,69170,2008.0,50.0,38.98628722,-6.52502821,functional,0.047973116347149014
179,42182,2008.0,50.0,38.89095066,-6.51860869,functional,0.047973116347149014
46271,28699,2008.0,50.0,37.46373029,-3.33080998,functional,0.047973116347149014
43020,64421,2008.0,50.0,37.4422261,-3.49413156,functional,0.047973116347149014
6749,65577,2008.0,50.0,34.93126908,-9.15399455,functional,0.047973116347149014
57336,16909,2008.0,50.0,38.57458707,-4.8971323,functional,0.047973116347149014
7313,56467,2008.0,50.0,37.23678237,-3.19997731,functional,0.047973116347149014
5629,6270,2008.0,50.0,35.17909176,-9.60014997,functional,0.047973116347149014
7531,62636,2008.0,50.0,39.1722021,-4.76807154,functional,0.047973116347149014
53391,47937,2008.0,50.0,39.00369891,-6.48323614,functional,0.047973116347149014
44557,44742,2008.0,50.0,37.46637095,-3.30215299,functional,0.047973116347149014
33747,8886,2008.0,50.0,37.21860207,-3.22236899,functional,0.047973116347149014
10011,580,2008.0,50.0,34.92256711,-9.01372184,functional,0.047973116347149014
27689,6388,2008.0,50.0,37.50030197,-3.45878982,functional,0.047973116347149014
58405,1594,2008.0,50.0,34.92437281,-9.3365785,functional,0.047973116347149014
3921,46191,2008.0,50.0,34.65734874,-9.3411649,functional,0.047973116347149014
58480,46583,2008.0,50.0,38.30695631,-6.564790299999999,functional,0.047973116347149014
6480,47895,2008.0,50.0,39.25805983,-11.00103832,functional,0.047973116347149014
12219,68137,2008.0,50.0,34.64344569,-9.36104339,functional,0.047973116347149014
38214,72221,2008.0,50.0,34.89971543,-11.36847559,functional,0.047973116347149014
41566,57219,2008.0,50.0,38.90136011,-6.45017268,functional,0.047973116347149014
21355,16207,2008.0,50.0,34.60283774,-9.37956367,functional,0.047973116347149014
44162,10893,2008.0,50.0,37.23303055,-3.20848543,functional,0.047973116347149014
22634,54197,2008.0,50.0,34.90709088,-9.21103078,functional,0.047973116347149014
53531,11578,2008.0,50.0,34.98846047,-8.88126585,functional,0.047973116347149014
3381,298,2008.0,50.0,36.79821162,-7.188612599999999,functional,0.047973116347149014
7197,40859,2008.0,50.0,34.34404024,-9.2789291,functional,0.047973116347149014
8361,62206,2008.0,50.0,38.43200146,-6.64366027,functional,0.047973116347149014
25669,67185,2008.0,50.0,37.32145384,-3.21907123,functional,0.047973116347149014
49320,5275,2008.0,50.0,34.58889552,-9.28133665,functional,0.047973116347149014
19717,27057,2008.0,50.0,34.60323085,-9.35868239,functional,0.047973116347149014
3872,31371,2008.0,50.0,34.45157129,-9.06632211,functional,0.047973116347149014
3801,39038,2008.0,50.0,34.34134915,-9.28111675,functional,0.047973116347149014
8927,15591,2008.0,50.0,37.23097025,-3.19399976,functional,0.047973116347149014
23953,65049,2008.0,50.0,34.61255571,-10.51540155,functional,0.047973116347149014
37205,58264,2008.0,50.0,37.43359152,-3.38794901,functional,0.047973116347149014
1396,46730,2008.0,50.0,34.63388225,-9.35970814,functional,0.047973116347149014
47123,60309,2008.0,50.0,33.62655948,-2.13452027,functional,0.047973116347149014
33935,65552,2008.0,50.0,34.60029233,-9.38500477,functional,0.047973116347149014
6850,70705,2008.0,50.0,36.80406449,-7.17814144,functional,0.047973116347149014
58050,53196,2008.0,50.0,37.21851173,-3.27042306,functional,0.047973116347149014
7101,64175,2008.0,50.0,34.66562883,-9.33486797,functional,0.047973116347149014
2986,25171,2008.0,50.0,38.62318059,-5.10799665,functional,0.047973116347149014
10108,61302,2008.0,50.0,37.45673771,-3.3115214,functional,0.047973116347149014
28216,39893,2008.0,50.0,37.31372229,-3.24078771,functional,0.047973116347149014
17619,55485,2008.0,50.0,34.99010669,-8.88198843,functional,0.047973116347149014
13428,64664,2008.0,50.0,37.50590016,-3.45521618,functional,0.047973116347149014
6084,3079,2008.0,50.0,34.98872479999999,-8.88066186,functional,0.047973116347149014
10771,51957,2008.0,50.0,38.4200159,-5.17051153,functional,0.047973116347149014
432,8305,2008.0,50.0,34.64408454,-9.35761371,functional,0.047973116347149014
17271,73682,2008.0,50.0,34.63118178,-9.35546133,functional,0.047973116347149014
6849,67490,2008.0,50.0,34.68909206,-9.16071577,functional,0.047973116347149014
24434,35876,2008.0,50.0,34.27174273,-1.71620938,functional,0.047973116347149014
3160,48855,2008.0,50.0,34.64673244,-9.34582756,functional,0.047973116347149014
29664,33259,2008.0,50.0,37.33666139,-3.58148254,functional,0.047973116347149014
7522,8057,2008.0,50.0,34.90475037,-9.33675942,functional,0.047973116347149014
57379,23776,2008.0,50.0,34.65949519,-9.33904045,functional,0.047973116347149014
16600,72133,2008.0,50.0,37.45468039,-3.47512208,functional,0.047973116347149014
52437,26294,2008.0,50.0,37.41964026,-3.36845114,functional,0.047973116347149014
13997,11988,2008.0,50.0,37.33211238,-3.58058879,functional,0.047973116347149014
47197,68243,2008.0,50.0,38.529962700000006,-5.30752845,functional,0.047973116347149014
38874,65697,2008.0,50.0,37.47305543,-3.35764556,functional,0.047973116347149014
8660,65965,2008.0,50.0,37.50368365,-3.38767428,functional,0.047973116347149014
46736,50496,2008.0,50.0,38.97379417,-6.4852221,functional,0.047973116347149014
28757,4235,2008.0,50.0,35.08610913,-9.06798695,functional,0.047973116347149014
57796,68575,2008.0,50.0,34.63609635,-9.3562366,functional,0.047973116347149014
10304,23357,2008.0,50.0,37.33546876,-3.36846853,functional,0.047973116347149014
20122,6737,2008.0,50.0,34.80128153,-9.4093026,functional,0.047973116347149014
24823,39657,2008.0,50.0,34.6646732,-9.35796894,functional,0.047973116347149014
36688,44050,2008.0,50.0,34.60027444,-9.38083473,functional,0.047973116347149014
10868,62767,2008.0,50.0,37.348554,-3.61643337,functional,0.047973116347149014
6311,19749,2008.0,50.0,37.46592065,-3.28810246,functional,0.047973116347149014
46938,28932,2008.0,50.0,34.62705062,-9.35965431,functional,0.047973116347149014
9088,36811,2008.0,50.0,37.45342266,-3.28766081,functional,0.047973116347149014
22074,12099,2008.0,50.0,34.98808821,-8.88202677,functional,0.047973116347149014
48149,9775,2008.0,50.0,34.34750751,-9.27880168,functional,0.047973116347149014
32358,63474,2008.0,50.0,37.43737036,-3.31032472,functional,0.047973116347149014
14719,42839,2008.0,50.0,37.43553199,-3.48594815,functional,0.047973116347149014
12138,57597,2008.0,50.0,38.35262597,-6.63204743,functional,0.047973116347149014
7988,18042,2008.0,50.0,38.38853476,-5.02721626,functional,0.047973116347149014
14436,48363,2008.0,50.0,37.46321218,-3.30699243,functional,0.047973116347149014
31653,26125,2008.0,50.0,34.73343637,-9.30322078,functional,0.047973116347149014
56562,72008,2008.0,50.0,34.65088478,-9.34734583,functional,0.047973116347149014
9437,65208,2008.0,50.0,36.80161076,-7.1838354,functional,0.047973116347149014
50572,35156,2008.0,50.0,38.58064021,-6.36780435,functional,0.047973116347149014
9107,73974,2008.0,50.0,36.79971931,-7.18658373,functional,0.047973116347149014
14470,35270,2008.0,50.0,35.07659775,-9.0808606,functional,0.047973116347149014
14603,29080,2008.0,50.0,34.64381193,-9.35416594,functional,0.047973116347149014
48323,65170,2008.0,50.0,37.43767276,-3.38109434,functional,0.047973116347149014
32870,70129,2010.0,1200.0,37.23127188,-3.43584133,functional,0.047958268968917625
11461,55495,2010.0,1200.0,36.6950683,-8.141890400000001,functional,0.047958268968917625
1916,45360,2010.0,1200.0,33.36101999,-2.06299514,functional,0.047958268968917625
4320,60209,2010.0,1200.0,34.2219169,-2.95663213,functional,0.047958268968917625
4656,53347,2010.0,1200.0,35.66596965,-4.42045827,functional,0.047958268968917625
39679,27689,2010.0,1200.0,36.52224839,-7.508855599999999,functional,0.047958268968917625
46189,72069,2010.0,1200.0,36.84881918,-7.97142021,functional,0.047958268968917625
12605,67028,2010.0,1200.0,39.11696702,-6.88818405,functional,0.047958268968917625
4311,59989,2010.0,1200.0,38.63800989,-6.590016800000001,functional,0.047958268968917625
52443,16085,2010.0,1200.0,35.60880453,-10.68576304,functional,0.047958268968917625
6189,56095,2010.0,1200.0,36.68443135,-8.1361211,functional,0.047958268968917625
29308,6439,2010.0,1200.0,37.6358772,-3.94023027,functional,0.047958268968917625
2651,20676,2010.0,1200.0,35.49545435,-3.37965819,functional,0.047958268968917625
22293,71247,2008.0,45.0,34.61096214,-9.32885912,functional,0.04789114644649654
2879,3954,2008.0,45.0,38.99966252,-10.50766805,functional,0.04789114644649654
29878,2048,2008.0,45.0,37.4603374,-3.35067027,functional,0.04789114644649654
25158,624,2008.0,45.0,34.59987719,-9.37405309,functional,0.04789114644649654
38634,66256,2008.0,45.0,34.66765916,-9.36016094,functional,0.04789114644649654
32944,56203,2008.0,45.0,34.9851725,-9.28038348,functional,0.04789114644649654
43971,9814,2008.0,45.0,36.85766859,-3.18181514,functional,0.04789114644649654
50563,30784,2008.0,45.0,37.99340568,-4.26541027,functional,0.04789114644649654
22527,73748,2008.0,45.0,34.9844791,-9.27362857,functional,0.04789114644649654
10350,16779,2008.0,45.0,34.60624539,-10.51530382,functional,0.04789114644649654
2454,38928,2008.0,45.0,34.9255424,-9.33798175,functional,0.04789114644649654
14354,66191,2008.0,45.0,37.33729363,-3.36502481,functional,0.04789114644649654
56,74197,2008.0,45.0,37.47943592,-3.36819761,functional,0.04789114644649654
1917,45083,2008.0,45.0,37.40931512,-3.48331297,functional,0.04789114644649654
15961,13774,2008.0,45.0,37.61875476,-3.78050024,functional,0.04789114644649654
43086,61550,2008.0,45.0,34.60686546,-9.36074261,functional,0.04789114644649654
28088,26794,2008.0,45.0,37.43202935,-3.39338155,functional,0.04789114644649654
31060,46577,2008.0,45.0,37.46514805,-3.33649203,functional,0.04789114644649654
8061,27206,2008.0,45.0,36.99734576,-7.59904062,functional,0.04789114644649654
8158,61501,2008.0,45.0,37.46695703,-3.32273825,functional,0.04789114644649654
9191,50499,2008.0,45.0,35.17591206,-9.59592576,functional,0.04789114644649654
16430,28632,2008.0,45.0,37.47851686,-3.34281485,functional,0.04789114644649654
10506,1473,2008.0,45.0,39.02527059,-10.4811904,functional,0.04789114644649654
10594,11562,2008.0,45.0,34.70728048,-1.83648084,functional,0.04789114644649654
21585,6695,2008.0,45.0,39.25772586,-11.00141722,functional,0.04789114644649654
11562,56758,2008.0,45.0,34.7140429,-9.30250238,functional,0.04789114644649654
29267,11078,2008.0,45.0,37.22077333,-3.22604184,functional,0.04789114644649654
1062,59327,2008.0,44.0,34.61425389,-10.51620275,functional,0.047874752466366036
936,67193,2008.0,42.0,37.93731415,-4.36927966,functional,0.04784196450610505
635,39630,2008.0,42.0,34.60692779,-9.32997986,functional,0.04784196450610505
45746,52881,2008.0,40.0,34.91693681,-9.01298453,functional,0.04780917654584405
14874,67108,2008.0,40.0,35.09193502,-9.07951333,functional,0.04780917654584405
52049,53909,2008.0,40.0,37.22366234,-3.25012661,functional,0.04780917654584405
522,19283,2008.0,40.0,35.09692286,-9.08118607,functional,0.04780917654584405
37957,30653,2008.0,40.0,34.92982535,-9.01074596,functional,0.04780917654584405
44996,52951,2008.0,40.0,34.61519115,-10.52023406,functional,0.04780917654584405
32738,52379,2008.0,40.0,35.1822384,-9.61532035,functional,0.04780917654584405
719,63423,2008.0,40.0,37.48989428,-3.33275629,functional,0.04780917654584405
42795,23983,2008.0,40.0,37.49108735,-3.32879632,functional,0.04780917654584405
45585,42272,2008.0,40.0,37.31407574,-3.26135922,functional,0.04780917654584405
45601,60471,2008.0,40.0,37.22577642,-3.24135596,functional,0.04780917654584405
24581,39882,2008.0,40.0,38.68653317,-6.69043129,functional,0.04780917654584405
3349,9875,2008.0,40.0,34.9315558,-9.00861618,functional,0.04780917654584405
10282,6499,2008.0,40.0,34.93762664,-9.01528139,functional,0.04780917654584405
24638,31949,2008.0,40.0,34.92641064,-9.00025395,functional,0.04780917654584405
7010,51057,2008.0,40.0,34.76347471,-8.98919331,functional,0.04780917654584405
5082,43502,2008.0,40.0,38.98246698,-6.52414424,functional,0.04780917654584405
47033,42049,2008.0,40.0,37.37756453,-3.42012351,functional,0.04780917654584405
13700,63258,2008.0,40.0,34.93405327,-9.00538753,functional,0.04780917654584405
56336,44076,2008.0,40.0,37.22537159,-3.27807519,functional,0.04780917654584405
59132,2554,2008.0,40.0,34.64197444,-9.55419206,functional,0.04780917654584405
48355,69517,2008.0,40.0,35.09882653,-9.08394753,functional,0.04780917654584405
8430,45277,2008.0,40.0,37.4910778,-3.33160909,functional,0.04780917654584405
49356,35646,2008.0,40.0,34.81658316,-8.73838767,functional,0.04780917654584405
33727,71076,2008.0,40.0,37.47492623,-3.33334614,functional,0.04780917654584405
39047,55182,2008.0,40.0,37.41391378,-3.48190555,functional,0.04780917654584405
36239,19190,2008.0,40.0,37.33485656,-3.37923206,functional,0.04780917654584405
19567,48659,2008.0,40.0,37.23301043,-3.21106952,functional,0.04780917654584405
42388,26785,2008.0,40.0,37.77886784,-7.10399228,functional,0.04780917654584405
3694,15777,2008.0,40.0,34.93601346,-9.0159757,functional,0.04780917654584405
50831,17931,2008.0,40.0,37.34180979,-3.36462704,functional,0.04780917654584405
2320,73001,2008.0,40.0,38.38911518,-6.33210733,functional,0.04780917654584405
47703,9824,2008.0,40.0,35.0965618,-10.9656806,functional,0.04780917654584405
5489,47315,2008.0,40.0,37.21852337,-3.23103242,functional,0.04780917654584405
33248,70239,2008.0,40.0,35.06137365,-8.8629034,functional,0.04780917654584405
4310,58007,2008.0,40.0,34.90944536,-9.02129821,functional,0.04780917654584405
5364,7718,2008.0,40.0,34.78233402,-8.96110376,functional,0.04780917654584405
19412,58804,2008.0,40.0,37.49429886,-3.46120882,functional,0.04780917654584405
1103,70647,2008.0,40.0,37.23342555,-3.21872895,functional,0.04780917654584405
17765,67168,2008.0,40.0,34.98911997,-8.87906723,functional,0.04780917654584405
6283,68135,2008.0,40.0,37.2226001,-3.23229339,functional,0.04780917654584405
37119,26501,2008.0,40.0,34.92466115,-9.00394178,functional,0.04780917654584405
12550,45594,2008.0,40.0,37.45692287,-3.31640269,functional,0.04780917654584405
8947,73192,2008.0,40.0,34.93132225,-9.01565778,functional,0.04780917654584405
44650,23362,2008.0,40.0,37.49787793,-3.45788974,functional,0.04780917654584405
9890,55512,2008.0,40.0,39.02779032,-10.48384417,functional,0.04780917654584405
17334,23836,2008.0,40.0,34.91750016,-9.1623961,functional,0.04780917654584405
575,56312,2008.0,40.0,37.46515889,-3.31118178,functional,0.04780917654584405
36828,3993,2008.0,40.0,37.66040197,-6.87098316,functional,0.04780917654584405
24360,28262,2008.0,40.0,34.9370555,-9.00280919,functional,0.04780917654584405
13422,55548,2008.0,40.0,38.25291262,-7.26688972,functional,0.04780917654584405
5559,72774,2008.0,40.0,34.93358233,-9.01648953,functional,0.04780917654584405
1588,219,2008.0,40.0,34.90576573,-9.02140465,functional,0.04780917654584405
25902,65292,2008.0,40.0,37.45980581,-3.30699368,functional,0.04780917654584405
15049,25607,2008.0,40.0,37.46423833,-3.33935986,functional,0.04780917654584405
4382,6610,2008.0,40.0,34.62084748,-9.36173314,functional,0.04780917654584405
5036,59501,2008.0,40.0,34.92232809,-9.15700126,functional,0.04780917654584405
7725,31956,2008.0,40.0,34.92959046,-10.94351559,functional,0.04780917654584405
26791,12526,2008.0,40.0,34.91558888,-9.01696461,functional,0.04780917654584405
12314,69817,2008.0,40.0,35.68670545,-2.2944615,functional,0.04780917654584405
12016,57683,2008.0,40.0,35.0083108,-8.8998095,functional,0.04780917654584405
59212,27740,2008.0,40.0,37.51369822,-3.34786371,functional,0.04780917654584405
44357,20887,2008.0,40.0,38.98877189,-6.53145187,functional,0.04780917654584405
10220,35201,2008.0,40.0,37.46830855,-3.33120965,functional,0.04780917654584405
47606,38769,2008.0,40.0,35.00589997,-9.10547124,functional,0.04780917654584405
9818,59348,2008.0,40.0,35.09881465,-9.08394453,functional,0.04780917654584405
39234,39317,2008.0,40.0,34.80374254,-11.28665383,functional,0.04780917654584405
34113,32253,2008.0,38.0,37.21984298,-3.26379902,functional,0.047776388585583064
3663,39732,2008.0,38.0,34.90265069,-11.36689002,functional,0.047776388585583064
11193,2255,2008.0,38.0,35.04756157,-9.42961808,functional,0.047776388585583064
12558,65471,2008.0,36.0,35.03760874,-9.4269601,functional,0.04774360062532207
59378,38067,2008.0,36.0,34.62038745,-9.35840452,functional,0.04774360062532207
4617,19621,2008.0,36.0,35.0383078,-9.43451594,functional,0.04774360062532207
56097,7473,2008.0,35.0,37.4613386,-3.33406572,functional,0.047727206645191575
8953,25109,2008.0,35.0,34.78119601,-8.95397632,functional,0.047727206645191575
45204,47583,2008.0,35.0,37.46950409,-3.34236488,functional,0.047727206645191575
641,55802,2008.0,35.0,38.57185116,-4.89606795,functional,0.047727206645191575
16854,11837,2008.0,35.0,37.41692057,-3.45134074,functional,0.047727206645191575
725,17045,2008.0,35.0,35.17737964,-9.60352751,functional,0.047727206645191575
50576,30133,2008.0,35.0,34.64098594,-9.35446682,functional,0.047727206645191575
46917,8081,2008.0,35.0,34.75347418,-8.98831713,functional,0.047727206645191575
25228,61484,2008.0,35.0,34.79148161,-8.95938474,functional,0.047727206645191575
55572,6769,2008.0,35.0,34.75066199,-8.98849429,functional,0.047727206645191575
215,35390,2008.0,35.0,37.47692924,-3.34092018,functional,0.047727206645191575
5457,72272,2008.0,35.0,34.7702156,-8.98612015,functional,0.047727206645191575
16395,64678,2008.0,35.0,34.77896999,-8.94237656,functional,0.047727206645191575
42374,48873,2008.0,35.0,34.60887565,-10.51649917,functional,0.047727206645191575
23269,65735,2008.0,35.0,34.78775765,-8.95479318,functional,0.047727206645191575
28433,13801,2008.0,35.0,34.78373404,-8.95383859,functional,0.047727206645191575
16471,62633,2008.0,35.0,34.7590525,-8.99259152,functional,0.047727206645191575
28163,8781,2008.0,35.0,37.49294655,-3.32837702,functional,0.047727206645191575
11280,60014,2008.0,35.0,38.39691634,-5.17661611,functional,0.047727206645191575
42173,56011,2008.0,35.0,37.48714288,-3.33298231,functional,0.047727206645191575
5265,18229,2008.0,35.0,37.33731615,-3.36733967,functional,0.047727206645191575
6935,44973,2008.0,35.0,34.78831552,-8.95114152,functional,0.047727206645191575
7036,11832,2008.0,35.0,37.49378166,-3.46797816,functional,0.047727206645191575
7323,50095,2008.0,35.0,35.18663305,-9.60695613,functional,0.047727206645191575
33544,5482,2008.0,35.0,37.45534262,-3.34967291,functional,0.047727206645191575
