,id,construction_year,population,longitude,latitude,status_group,priority_scores
40295,10241,1974.0,650.0,30.28502173,-4.48089775,non functional,0.14271516480280516
11727,55256,1974.0,650.0,39.00301341,-10.25259715,non functional,0.14271516480280516
12046,60200,1972.0,1800.0,34.9445369,-6.2395313,non functional,0.14270031742457379
1892,34840,1975.0,60.0,39.50635676,-8.51729194,non functional,0.14247667878996342
10487,35451,1975.0,60.0,36.95977613,-6.06698238,non functional,0.14247667878996342
10862,31489,1975.0,60.0,39.5148135,-8.5294035,non functional,0.14247667878996342
12066,1618,1975.0,60.0,34.00990394,-1.73504122,non functional,0.14247667878996342
54945,51554,1975.0,50.0,37.83283916,-4.37167955,non functional,0.14231273898865845
3856,27989,1975.0,50.0,38.07447741,-4.63263711,non functional,0.14231273898865845
8342,65744,1975.0,50.0,36.96477589,-6.06287173,non functional,0.14231273898865845
963,39280,1975.0,50.0,38.70894762,-5.05474742,non functional,0.14231273898865845
45237,35305,1975.0,50.0,38.68708973,-4.84602935,non functional,0.14231273898865845
31932,17477,1975.0,50.0,37.83592643,-4.38282761,non functional,0.14231273898865845
12434,48584,1973.0,1200.0,34.49253894,-5.70081928,non functional,0.14229789161042705
1277,10355,1973.0,1200.0,34.49721727,-5.70678782,non functional,0.14229789161042705
6590,55961,1975.0,45.0,35.14122276,-9.254514599999998,non functional,0.14223076908800597
1550,46656,1974.0,620.0,35.27026171,-3.21706505,non functional,0.14222334539889028
28765,64824,1975.0,40.0,36.96306473,-6.06889551,non functional,0.1421487991873535
932,70035,1975.0,40.0,39.50114366,-8.51317236,non functional,0.1421487991873535
230,49300,1975.0,40.0,34.02144841,-1.6122602,non functional,0.1421487991873535
49184,61406,1975.0,40.0,38.6910398,-4.85166763,non functional,0.1421487991873535
7935,49370,1975.0,35.0,34.47857962,-9.16952452,non functional,0.142066829286701
10343,29290,1974.0,610.0,34.28309918,-1.69125795,non functional,0.14205940559758531
30615,51176,1974.0,600.0,31.05032732,-5.12557712,non functional,0.14189546579628037
56541,64941,1974.0,600.0,35.76372483,-8.09743756,non functional,0.14189546579628037
35906,46671,1974.0,580.0,34.28245854,-1.69103857,non functional,0.14156758619367044
39928,32062,1974.0,580.0,35.27012569,-3.21741023,non functional,0.14156758619367044
11661,40245,1975.0,1.0,38.12483939,-6.08641021,non functional,0.14150943396226415
47146,4981,1975.0,1.0,38.70173606,-10.63000368,non functional,0.14150943396226415
9792,65777,1975.0,1.0,38.93971224,-10.5615715,non functional,0.14150943396226415
58706,18227,1975.0,1.0,38.68010584,-10.74786311,non functional,0.14150943396226415
48828,51828,1975.0,1.0,38.24217515,-4.5318738,non functional,0.14150943396226415
7025,24445,1975.0,1.0,37.38873942,-3.329704,non functional,0.14150943396226415
25624,6301,1975.0,1.0,37.64593672,-3.17816152,non functional,0.14150943396226415
40477,22087,1975.0,1.0,38.65397647,-10.65901036,non functional,0.14150943396226415
13971,57718,1975.0,1.0,38.65157673,-10.72850717,non functional,0.14150943396226415
12152,49903,1975.0,1.0,37.38425333,-3.33335559,non functional,0.14150943396226415
11900,66300,1975.0,1.0,37.70292786,-5.47865006,non functional,0.14150943396226415
31187,23238,1975.0,1.0,38.65461221,-10.66094576,non functional,0.14150943396226415
31161,5199,1975.0,1.0,38.65420889,-10.65919148,non functional,0.14150943396226415
55507,24503,1975.0,1.0,38.68063113,-10.74768015,non functional,0.14150943396226415
1641,64367,1975.0,1.0,38.50530294,-10.70691637,non functional,0.14150943396226415
3143,23816,1975.0,1.0,38.67131967,-10.73347271,non functional,0.14150943396226415
7933,8365,1975.0,1.0,37.70219891,-5.47896288,non functional,0.14150943396226415
40705,29610,1975.0,1.0,37.70794154,-5.47573569,non functional,0.14150943396226415
34748,38025,1975.0,1.0,37.63013094,-3.17108543,non functional,0.14150943396226415
14268,68200,1975.0,1.0,37.62524291,-3.19884498,non functional,0.14150943396226415
4263,46936,1975.0,1.0,38.65103138,-10.7276343,non functional,0.14150943396226415
29894,9186,1975.0,1.0,38.68042663,-10.74817981,non functional,0.14150943396226415
17381,32567,1975.0,1.0,37.59399924,-3.18430788,non functional,0.14150943396226415
4277,61409,1975.0,1.0,38.65462045,-10.73093386,non functional,0.14150943396226415
9877,61353,1975.0,1.0,38.96841075,-10.78049912,non functional,0.14150943396226415
56747,47550,1975.0,1.0,38.67972471,-10.74819392,non functional,0.14150943396226415
25520,61492,1975.0,1.0,38.96736373,-10.77986375,non functional,0.14150943396226415
11817,13556,1975.0,1.0,37.58683921,-3.20656945,non functional,0.14150943396226415
47339,46720,1975.0,1.0,38.50162456,-4.7843706,non functional,0.14150943396226415
6330,54600,1975.0,1.0,37.58842816,-3.17198116,non functional,0.14150943396226415
7100,43690,1975.0,1.0,37.67764576,-3.19336605,non functional,0.14150943396226415
58863,37366,1975.0,1.0,37.58646166,-3.1709166,non functional,0.14150943396226415
10117,1483,1975.0,1.0,37.63939781,-3.17973411,non functional,0.14150943396226415
39438,37628,1975.0,1.0,37.64082034,-3.17510632,non functional,0.14150943396226415
8226,68307,1975.0,1.0,38.70851298,-10.52004481,non functional,0.14150943396226415
8537,40205,1975.0,1.0,37.60863716,-3.18838877,non functional,0.14150943396226415
2307,9760,1975.0,1.0,37.58630956,-3.18400056,non functional,0.14150943396226415
2665,8288,1975.0,1.0,39.02359382,-10.81580261,non functional,0.14150943396226415
8299,16625,1975.0,1.0,37.40544693,-3.3031065,non functional,0.14150943396226415
15482,56651,1975.0,1.0,38.96949139,-10.76638555,non functional,0.14150943396226415
15389,65078,1975.0,1.0,38.96761823,-10.78158806,non functional,0.14150943396226415
16805,23250,1975.0,1.0,38.22028135,-4.506020200000001,non functional,0.14150943396226415
7451,9409,1975.0,1.0,38.68470502,-10.74478301,non functional,0.14150943396226415
8985,50770,1975.0,1.0,38.93333516,-10.55657858,non functional,0.14150943396226415
5900,74200,1975.0,1.0,37.58755124,-3.17792092,non functional,0.14150943396226415
12210,24295,1975.0,1.0,38.94224126,-10.56568684,non functional,0.14150943396226415
3751,24090,1975.0,1.0,37.65602906,-3.1786902,non functional,0.14150943396226415
1713,73471,1975.0,1.0,38.67594454,-10.73282788,non functional,0.14150943396226415
3518,51323,1975.0,1.0,37.60803799,-3.18616885,non functional,0.14150943396226415
58967,1157,1975.0,1.0,31.3771372,-7.79493653,non functional,0.14150943396226415
49195,58777,1975.0,1.0,39.60286728,-10.37721553,non functional,0.14150943396226415
19211,10002,1975.0,1.0,38.6146999,-10.58888292,non functional,0.14150943396226415
55750,42910,1975.0,1.0,37.38750696,-3.32016415,non functional,0.14150943396226415
4996,30574,1975.0,1.0,38.68007405,-10.74818497,non functional,0.14150943396226415
26551,45858,1975.0,1.0,37.60353043,-3.18563204,non functional,0.14150943396226415
52171,63328,1975.0,1.0,38.65467219,-10.66075184,non functional,0.14150943396226415
10641,49725,1975.0,1.0,37.6229881,-3.18439232,non functional,0.14150943396226415
681,40427,1975.0,1.0,38.53662232,-10.70236514,non functional,0.14150943396226415
50686,50076,1975.0,1.0,38.48435779,-4.6598404,non functional,0.14150943396226415
54056,14745,1975.0,1.0,37.41846864,-3.29949166,non functional,0.14150943396226415
1161,27217,1975.0,1.0,37.70806377,-5.47471579,non functional,0.14150943396226415
42187,52480,1975.0,1.0,38.99120092,-6.72868105,non functional,0.14150943396226415
8639,28159,1975.0,1.0,37.57929991,-3.17767537,non functional,0.14150943396226415
10582,18359,1975.0,1.0,37.60188769,-3.17379316,non functional,0.14150943396226415
22741,12377,1975.0,1.0,37.62846412,-3.17386371,non functional,0.14150943396226415
29504,8598,1975.0,1.0,38.45398487,-4.903751799999999,non functional,0.14150943396226415
23463,24414,1975.0,1.0,37.59062653,-3.17968361,non functional,0.14150943396226415
54102,55883,1975.0,1.0,37.59092402,-3.17754717,non functional,0.14150943396226415
37626,61306,1975.0,1.0,37.58821029999999,-3.18439197,non functional,0.14150943396226415
40281,29211,1975.0,1.0,38.96966488,-10.76645539,non functional,0.14150943396226415
38933,66430,1975.0,1.0,38.699102200000006,-10.62978643,non functional,0.14150943396226415
31786,55668,1975.0,1.0,37.63678363,-3.21122101,non functional,0.14150943396226415
36118,39413,1975.0,1.0,38.65556813,-10.65266999,non functional,0.14150943396226415
5460,57297,1975.0,1.0,37.66284074,-3.18153494,non functional,0.14150943396226415
5630,37622,1975.0,1.0,37.64650157,-3.18458823,non functional,0.14150943396226415
11093,7727,1975.0,1.0,38.68490873,-10.74505626,non functional,0.14150943396226415
3880,53596,1975.0,1.0,38.61960568,-10.7275631,non functional,0.14150943396226415
33596,17680,1975.0,1.0,37.66761172,-3.18272368,non functional,0.14150943396226415
7120,54847,1975.0,1.0,31.37590982,-7.79474916,non functional,0.14150943396226415
27355,14470,1975.0,1.0,38.65613283,-10.62278012,non functional,0.14150943396226415
10500,28652,1975.0,1.0,38.671557,-10.73323995,non functional,0.14150943396226415
3524,27058,1975.0,1.0,37.58028579,-3.18331269,non functional,0.14150943396226415
36939,14749,1975.0,1.0,37.58614283,-3.18085115,non functional,0.14150943396226415
42658,26207,1975.0,1.0,38.94405478,-10.56626281,non functional,0.14150943396226415
19992,58232,1975.0,1.0,38.61959986,-10.72834772,non functional,0.14150943396226415
15175,36079,1975.0,1.0,37.39519587,-3.329261,non functional,0.14150943396226415
1017,52980,1975.0,1.0,38.50634785,-10.69916123,non functional,0.14150943396226415
8433,12871,1975.0,1.0,37.42196854,-3.29371501,non functional,0.14150943396226415
20048,25954,1975.0,1.0,37.70781159,-5.47344043,non functional,0.14150943396226415
5320,39962,1975.0,1.0,38.65033637,-10.72864663,non functional,0.14150943396226415
10331,16014,1975.0,1.0,38.70567732,-10.62634081,non functional,0.14150943396226415
31099,9396,1975.0,1.0,38.70015744,-10.62132215,non functional,0.14150943396226415
6638,63300,1975.0,1.0,38.64946907,-10.72863374,non functional,0.14150943396226415
48625,63773,1975.0,1.0,37.38581793,-3.32488808,non functional,0.14150943396226415
2742,14669,1975.0,1.0,39.12221306,-4.93653731,non functional,0.14150943396226415
21936,35846,1975.0,1.0,34.47843281,-9.17125926,non functional,0.14150943396226415
28200,43807,1975.0,1.0,38.68445245,-10.74470298,non functional,0.14150943396226415
53501,46813,1975.0,1.0,39.60244628,-10.37724678,non functional,0.14150943396226415
8063,53448,1975.0,1.0,38.68037953,-10.74784882,non functional,0.14150943396226415
34088,64055,1975.0,1.0,37.59368476,-3.17869143,non functional,0.14150943396226415
19603,23582,1975.0,1.0,38.61901178,-10.72875637,non functional,0.14150943396226415
51485,68734,1975.0,1.0,37.61098306,-3.1790793,non functional,0.14150943396226415
9679,44637,1975.0,1.0,37.382388,-3.33788045,non functional,0.14150943396226415
46337,29152,1975.0,1.0,37.59937789,-3.19373582,non functional,0.14150943396226415
2702,50371,1975.0,1.0,37.38270565,-3.32990508,non functional,0.14150943396226415
8506,46200,1975.0,1.0,37.67215884,-3.1831658,non functional,0.14150943396226415
14281,43865,1975.0,1.0,38.93646812,-10.55900554,non functional,0.14150943396226415
35325,3317,1975.0,1.0,38.50330117,-10.69382007,non functional,0.14150943396226415
14464,56174,1975.0,1.0,38.66493835,-10.72252642,non functional,0.14150943396226415
44838,53904,1975.0,1.0,37.60329696,-3.18204254,non functional,0.14150943396226415
12611,20836,1973.0,1150.0,34.49837587,-5.70917711,non functional,0.14147819260390226
58732,57688,1974.0,550.0,35.69751608,-7.49533157,non functional,0.14107576678975556
4871,34766,1974.0,550.0,35.69074252,-7.48572309,non functional,0.14107576678975556
40082,22927,1974.0,550.0,35.69507657,-7.50059047,non functional,0.14107576678975556
54617,35638,1974.0,550.0,39.00202245,-10.25282539,non functional,0.14107576678975556
14083,25850,1974.0,550.0,35.69824414,-7.49336591,non functional,0.14107576678975556
14506,37164,1974.0,532.0,34.34779789,-4.32494305,non functional,0.14078067514740664
46575,57262,1974.0,500.0,35.76691104,-8.08945028,non functional,0.14025606778323074
11848,63953,1974.0,500.0,30.27494411,-4.4789324,non functional,0.14025606778323074
34383,25795,1974.0,500.0,32.90118052,-1.9965142,non functional,0.14025606778323074
13480,45703,1974.0,500.0,38.97709422,-5.42372508,non functional,0.14025606778323074
14300,11301,1974.0,500.0,36.86041846,-7.95193595,non functional,0.14025606778323074
21000,6221,1974.0,500.0,35.7739607,-8.10617105,non functional,0.14025606778323074
54292,3316,1974.0,500.0,35.77140892,-8.10026246,non functional,0.14025606778323074
26462,46588,1974.0,500.0,33.07586798,-2.00374412,non functional,0.14025606778323074
33998,41617,1974.0,485.0,35.79914273,-3.90475304,non functional,0.14001015808127332
8844,62129,1974.0,452.0,30.48875709,-4.19703021,non functional,0.13946915673696694
8717,44913,1974.0,450.0,39.00277232,-10.25241223,non functional,0.13943636877670595
44531,51329,1974.0,450.0,34.80072453,-5.63449865,non functional,0.13943636877670595
20085,56251,1974.0,450.0,34.52742352,-5.6442191,non functional,0.13943636877670595
10275,299,1974.0,450.0,34.96044805,-5.85076371,non functional,0.13943636877670595
42283,66514,1974.0,450.0,35.07216284,-5.86298329,non functional,0.13943636877670595
28920,48753,1974.0,450.0,35.07349424,-5.86269478,non functional,0.13943636877670595
41715,55009,1974.0,450.0,33.07485638,-2.004205,non functional,0.13943636877670595
45245,46663,1974.0,450.0,35.06749567,-5.85945204,non functional,0.13943636877670595
1189,12201,1974.0,450.0,32.91922781,-2.00640972,non functional,0.13943636877670595
32002,51092,1974.0,450.0,36.09306327,-10.9235365,non functional,0.13943636877670595
1490,13838,1974.0,450.0,35.07020487,-5.85921451,non functional,0.13943636877670595
1897,375,1974.0,435.0,34.33462557,-4.30154743,non functional,0.1391904590747485
27492,3708,1973.0,1000.0,38.18655666,-4.94357819,non functional,0.13901909558432785
6955,3063,1974.0,420.0,35.26915899,-3.21725393,non functional,0.13894454937279108
36936,3547,1974.0,400.0,38.57489415,-6.79903435,non functional,0.13861666977018114
11301,49954,1974.0,400.0,38.57805356,-6.7972083,non functional,0.13861666977018114
23706,13088,1974.0,400.0,35.76620488,-8.08654062,non functional,0.13861666977018114
4602,42310,1974.0,400.0,38.57836432,-6.80647111,non functional,0.13861666977018114
8726,42135,1974.0,400.0,38.57906293,-6.79832041,non functional,0.13861666977018114
32958,59991,1974.0,400.0,38.5806558,-6.80151106,non functional,0.13861666977018114
7515,34110,1974.0,400.0,38.57876296,-6.80211687,non functional,0.13861666977018114
5834,24552,1974.0,400.0,38.58050434,-6.7995185,non functional,0.13861666977018114
40740,32079,1974.0,400.0,32.89776456,-1.99883665,non functional,0.13861666977018114
19875,57952,1974.0,400.0,35.77607441,-8.10837024,non functional,0.13861666977018114
388,22874,1974.0,400.0,38.5750937,-6.797522900000001,non functional,0.13861666977018114
46462,37886,1966.0,5000.0,38.95787098,-5.48773957,non functional,0.13855728025725556
23862,55671,1974.0,390.0,36.80701993,-3.39606528,non functional,0.13845272996887617
4110,65928,1974.0,360.0,31.05585493,-5.14138875,non functional,0.1379609105649613
54643,65403,1974.0,355.0,34.35151251,-4.30869508,non functional,0.1378789406643088
22524,6104,1974.0,350.0,34.95705761,-5.82671603,non functional,0.13779697076365635
46410,72544,1974.0,350.0,35.02733579,-6.42641597,non functional,0.13779697076365635
10904,45361,1974.0,350.0,32.91902459,-2.00826536,non functional,0.13779697076365635
22756,64402,1974.0,350.0,36.86594405,-3.47486843,non functional,0.13779697076365635
6823,66971,1974.0,350.0,33.962649299999995,-1.76304773,non functional,0.13779697076365635
8482,55254,1974.0,350.0,39.00281375,-10.25176511,non functional,0.13779697076365635
14271,73733,1974.0,350.0,35.29698764,-9.39177858,non functional,0.13779697076365635
14201,15526,1974.0,350.0,33.96409538,-1.76451097,non functional,0.13779697076365635
50270,62415,1974.0,350.0,35.25185235,-9.78657231,non functional,0.13779697076365635
32928,33219,1974.0,350.0,35.00578465,-5.77610835,non functional,0.13779697076365635
57246,20351,1974.0,350.0,34.95894979,-5.85157294,non functional,0.13779697076365635
14542,59108,1974.0,350.0,35.00855858,-5.77495825,non functional,0.13779697076365635
24397,15486,1974.0,350.0,33.96419433,-1.76575927,non functional,0.13779697076365635
11265,14233,1974.0,350.0,36.9607163,-3.56311094,non functional,0.13779697076365635
34621,16316,1974.0,350.0,32.93088996,-1.99011028,non functional,0.13779697076365635
53079,31398,1974.0,350.0,35.06513682,-5.85114289,non functional,0.13779697076365635
19565,31691,1974.0,350.0,32.90255504,-2.00079371,non functional,0.13779697076365635
43915,41337,1972.0,1500.0,34.94332902,-6.23667184,non functional,0.13778212338542495
12087,3135,1972.0,1500.0,31.04385055,-5.05841478,non functional,0.13778212338542495
21162,70016,1972.0,1500.0,37.76398509,-7.04879649,non functional,0.13778212338542495
4972,14888,1973.0,900.0,34.80809568,-5.6333194,non functional,0.13737969757127824
45672,41062,1974.0,320.0,37.78970904,-3.7162035,non functional,0.13730515135974145
27606,53644,1974.0,320.0,33.99329376,-1.85929393,non functional,0.13730515135974145
47242,49757,1974.0,320.0,35.0081618,-5.77829437,non functional,0.13730515135974145
4652,69782,1974.0,320.0,34.29608036,-1.67747816,non functional,0.13730515135974145
14903,5741,1974.0,320.0,34.29619233,-1.67698853,non functional,0.13730515135974145
52295,46044,1974.0,320.0,39.00286835,-10.25213157,non functional,0.13730515135974145
12099,6382,1974.0,320.0,35.00498896,-5.76773216,non functional,0.13730515135974145
6817,72950,1974.0,320.0,35.23502974,-9.78143663,non functional,0.13730515135974145
25770,28578,1974.0,300.0,36.99215477,-7.39302557,non functional,0.13697727175713154
6705,61194,1974.0,300.0,31.06008644,-5.1420502,non functional,0.13697727175713154
14979,38062,1974.0,300.0,39.00614738,-10.24645777,non functional,0.13697727175713154
12731,50191,1974.0,300.0,34.96072202,-5.82907684,non functional,0.13697727175713154
55754,21072,1974.0,300.0,35.033781,-6.42518972,non functional,0.13697727175713154
7375,30021,1974.0,300.0,36.09401845,-10.92363726,non functional,0.13697727175713154
9273,38761,1974.0,300.0,32.92797717,-1.98980226,non functional,0.13697727175713154
1638,48032,1974.0,300.0,34.9586049,-5.83005026,non functional,0.13697727175713154
54654,11455,1974.0,300.0,35.02097441,-6.42696314,non functional,0.13697727175713154
57458,19941,1974.0,300.0,32.93264171,-1.99183047,non functional,0.13697727175713154
2360,46006,1974.0,300.0,32.92662151,-1.99575755,non functional,0.13697727175713154
15958,15255,1974.0,300.0,35.02483506,-6.42737678,non functional,0.13697727175713154
33421,40837,1973.0,870.0,37.57108857,-3.47490334,non functional,0.13688787816736336
7827,21078,1974.0,285.0,35.84197364,-3.91790334,non functional,0.13673136205517408
11207,14886,1973.0,860.0,34.4858704,-5.70239653,non functional,0.1367239383660584
25918,56753,1974.0,280.0,39.00110279,-10.25308264,non functional,0.13664939215452163
54221,65116,1974.0,280.0,39.00618456,-10.24609416,non functional,0.13664939215452163
39798,65322,1974.0,280.0,38.93081105,-10.06092535,non functional,0.13664939215452163
58334,9279,1974.0,275.0,35.21107905,-9.78004597,non functional,0.13656742225386914
4953,46208,1973.0,850.0,34.49386962,-5.70287063,non functional,0.13655999856475343
8945,27547,1974.0,260.0,35.24114702,-9.78284649,non functional,0.1363215125519117
27013,53669,1974.0,260.0,35.07016064,-5.85637083,non functional,0.1363215125519117
54268,63506,1974.0,260.0,35.21976126,-9.78125787,non functional,0.1363215125519117
3508,8247,1974.0,260.0,39.00539094,-10.24633702,non functional,0.1363215125519117
16094,32160,1974.0,250.0,33.96457189,-1.76371722,non functional,0.13615757275060672
9254,17462,1974.0,250.0,36.96571451,-6.06088837,non functional,0.13615757275060672
2791,36516,1974.0,250.0,36.96681978,-6.05894759,non functional,0.13615757275060672
40507,59628,1974.0,250.0,35.00644262,-5.76313442,non functional,0.13615757275060672
5845,59827,1974.0,250.0,35.02954776,-6.42644732,non functional,0.13615757275060672
1300,53864,1974.0,250.0,34.96392825,-5.83236764,non functional,0.13615757275060672
24340,20317,1974.0,250.0,35.07879662,-5.32163345,non functional,0.13615757275060672
46835,5740,1974.0,250.0,35.20796902,-9.77719155,non functional,0.13615757275060672
11211,45922,1974.0,250.0,34.96184409,-5.83383311,non functional,0.13615757275060672
12372,8558,1974.0,250.0,36.26962662,-11.22740809,non functional,0.13615757275060672
11229,38768,1974.0,250.0,34.96932391,-5.83173829,non functional,0.13615757275060672
6214,17125,1974.0,250.0,35.01620941,-6.42295889,non functional,0.13615757275060672
9799,25739,1974.0,250.0,34.95769738,-5.82865182,non functional,0.13615757275060672
38043,15066,1974.0,250.0,34.80158442,-5.62072788,non functional,0.13615757275060672
6435,26634,1974.0,250.0,39.00307666,-10.25156431,non functional,0.13615757275060672
3345,16845,1974.0,250.0,34.96246239,-5.82726163,non functional,0.13615757275060672
33517,43555,1974.0,250.0,34.52256649,-5.64963494,non functional,0.13615757275060672
7286,38919,1974.0,250.0,35.81397877,-3.90427953,non functional,0.13615757275060672
53704,48748,1974.0,250.0,34.96665794,-5.83098834,non functional,0.13615757275060672
5304,10826,1974.0,250.0,34.96711855,-5.83313416,non functional,0.13615757275060672
261,15815,1974.0,250.0,35.06630886,-5.85530454,non functional,0.13615757275060672
10112,4465,1974.0,250.0,35.00838156,-5.76735104,non functional,0.13615757275060672
24461,24230,1974.0,250.0,34.96360435,-5.83481371,non functional,0.13615757275060672
9176,242,1974.0,250.0,36.27823848,-11.21017206,non functional,0.13615757275060672
53628,66697,1974.0,250.0,35.00346155,-5.77234818,non functional,0.13615757275060672
13690,1398,1974.0,250.0,36.09453837,-10.92331674,non functional,0.13615757275060672
35565,38360,1974.0,236.0,35.83309022,-3.96689235,non functional,0.13592805702877978
10240,912,1974.0,230.0,37.584115,-6.18025753,non functional,0.1358296931479968
5707,41170,1974.0,230.0,39.03651313,-9.9008629,non functional,0.1358296931479968
8373,66621,1974.0,230.0,36.88546212,-3.5261183,non functional,0.1358296931479968
45374,53064,1974.0,230.0,39.00340173,-10.25090768,non functional,0.1358296931479968
37421,35427,1974.0,230.0,39.00479987,-10.24766341,non functional,0.1358296931479968
16025,67440,1973.0,800.0,34.49494213,-5.69929358,non functional,0.13574029955822864
27758,16227,1974.0,220.0,39.00287549,-10.25190497,non functional,0.13566575334669184
6049,69995,1974.0,220.0,34.30036408,-1.68556673,non functional,0.13566575334669184
43752,4628,1974.0,215.0,35.82196466,-3.93940243,non functional,0.13558378344603936
3665,73438,1974.0,213.0,34.60534007,-4.22865417,non functional,0.13555099548577837
611,49862,1974.0,210.0,36.91578552,-3.55049322,non functional,0.13550181354538687
52202,71577,1974.0,210.0,36.95348233,-3.56505716,non functional,0.13550181354538687
56589,19072,1974.0,210.0,39.00125505,-10.25411575,non functional,0.13550181354538687
15481,16984,1974.0,208.0,34.35548181,-4.30838863,non functional,0.13546902558512589
15071,50864,1974.0,204.0,35.83281776,-3.92805705,non functional,0.1354034496646039
17112,4486,1974.0,200.0,36.96584023,-6.06404258,non functional,0.13533787374408193
42850,28087,1974.0,200.0,37.78499435,-3.7198894,non functional,0.13533787374408193
28243,7682,1974.0,200.0,35.07669495,-5.31891467,non functional,0.13533787374408193
46364,54615,1974.0,200.0,34.29957028,-1.69729812,non functional,0.13533787374408193
10741,2967,1974.0,200.0,34.30362396,-1.67962642,non functional,0.13533787374408193
8040,31366,1974.0,200.0,36.86800075,-3.47538703,non functional,0.13533787374408193
30699,48501,1974.0,200.0,32.92870834,-1.99429613,non functional,0.13533787374408193
24114,73976,1974.0,200.0,34.29815773,-1.69271508,non functional,0.13533787374408193
5555,14087,1974.0,200.0,34.30196083,-1.67495397,non functional,0.13533787374408193
24951,39289,1974.0,200.0,34.28849402,-1.69619046,non functional,0.13533787374408193
1183,71171,1974.0,200.0,34.28529842,-1.69264219,non functional,0.13533787374408193
48366,7152,1974.0,200.0,30.87802639,-3.36552222,non functional,0.13533787374408193
5978,65163,1974.0,200.0,34.28150215,-1.68783097,non functional,0.13533787374408193
1344,17659,1974.0,200.0,38.29105103,-5.78405325,non functional,0.13533787374408193
18754,42796,1974.0,200.0,34.27854513,-1.69005938,non functional,0.13533787374408193
26904,63567,1974.0,200.0,38.47818368,-5.49442515,non functional,0.13533787374408193
20539,38365,1974.0,200.0,34.29651087,-1.68854439,non functional,0.13533787374408193
5439,66923,1974.0,198.0,34.78126807,-4.27232212,non functional,0.13530508578382094
40643,39919,1974.0,189.0,34.69952546,-4.30236692,non functional,0.13515753996264646
22854,33762,1974.0,185.0,39.00248705,-10.25091739,non functional,0.13509196404212448
34616,72705,1974.0,185.0,35.8412191,-3.95575696,non functional,0.13509196404212448
45777,67814,1974.0,180.0,39.00454487,-10.24739436,non functional,0.135009994141472
24251,16915,1974.0,180.0,34.80443815,-5.62432557,non functional,0.135009994141472
20007,7929,1974.0,180.0,35.26939574,-3.21745367,non functional,0.135009994141472
53191,17750,1974.0,170.0,36.96810099,-6.06342372,non functional,0.13484605434016705
9217,7298,1974.0,160.0,39.14046788,-10.38916057,non functional,0.13468211453886209
8275,50062,1974.0,158.0,39.00336972,-10.25016792,non functional,0.1346493265786011
11693,12042,1974.0,156.0,34.33993238,-4.304863500000001,non functional,0.1346165386183401
26615,15995,1974.0,153.0,39.00579845,-10.24690956,non functional,0.1345673566779486
22126,29687,1974.0,150.0,34.29539286,-1.68131636,non functional,0.13451817473755712
14749,5055,1974.0,150.0,36.93730073,-3.56246688,non functional,0.13451817473755712
15189,45975,1974.0,150.0,39.00600293,-10.24523451,non functional,0.13451817473755712
46586,57534,1974.0,150.0,38.29759398,-4.92604358,non functional,0.13451817473755712
21904,40372,1974.0,150.0,39.00268599,-10.25094166,non functional,0.13451817473755712
17888,65742,1974.0,150.0,34.66461827,-5.74758235,non functional,0.13451817473755712
10354,31839,1974.0,150.0,34.69446918,-5.75722107,non functional,0.13451817473755712
41058,47881,1974.0,150.0,34.80390124,-5.61965841,non functional,0.13451817473755712
18987,19099,1974.0,150.0,39.00500618,-10.247842,non functional,0.13451817473755712
2022,31570,1974.0,150.0,34.95645553,-5.83238439,non functional,0.13451817473755712
25191,33381,1974.0,150.0,34.37962305,-5.76623929,non functional,0.13451817473755712
54393,12999,1974.0,150.0,36.9671432,-6.06243227,non functional,0.13451817473755712
40919,57006,1974.0,150.0,34.80556198,-5.62303827,non functional,0.13451817473755712
33070,23843,1974.0,150.0,36.86832329999999,-6.19240079,non functional,0.13451817473755712
56763,44098,1974.0,150.0,36.80953312,-3.3945213,non functional,0.13451817473755712
56803,65201,1974.0,150.0,37.83961044,-4.34044651,non functional,0.13451817473755712
48881,9741,1974.0,150.0,36.92672133,-3.56338515,non functional,0.13451817473755712
17190,10608,1974.0,150.0,34.37745076,-5.76677932,non functional,0.13451817473755712
34029,65449,1972.0,1300.0,37.65754363,-3.70745784,non functional,0.13450332735932574
49856,54931,1974.0,148.0,34.33736908,-4.30324865,non functional,0.13448538677729613
33184,36334,1974.0,145.0,39.00322008,-10.25092002,non functional,0.13443620483690463
1969,39968,1974.0,145.0,35.81077088,-3.90443779,non functional,0.13443620483690463
16913,30166,1974.0,140.0,36.84834799,-3.44303737,non functional,0.13435423493625215
54076,27874,1974.0,130.0,36.91198931,-3.547789,non functional,0.1341902951349472
2869,62114,1974.0,130.0,37.66596782,-3.72461146,non functional,0.1341902951349472
56140,36780,1974.0,125.0,39.00345979,-10.25028065,non functional,0.13410832523429472
6768,71943,1974.0,120.0,30.589745500000003,-3.502314,non functional,0.13402635533364224
6090,73937,1974.0,120.0,37.82221362,-4.35493413,non functional,0.13402635533364224
51847,12749,1974.0,120.0,37.85022516,-4.33502246,non functional,0.13402635533364224
8317,34244,1974.0,120.0,37.85637955,-4.33774894,non functional,0.13402635533364224
25033,16875,1974.0,120.0,34.96661223,-5.51864259,non functional,0.13402635533364224
10183,45588,1974.0,120.0,37.85723649,-4.33480177,non functional,0.13402635533364224
26580,4822,1974.0,120.0,36.98830026,-6.03174626,non functional,0.13402635533364224
